3,0,63,97,
3,1,63,97,
3,2,63,97,
3,3,73,87,
3,4,43,97,
3,5,43,98,
3,6,33,98,
3,7,33,98,
3,8,43,98,
3,9,43,97,
3,10,43,98,
3,11,43,98,
3,12,43,99,
3,13,43,89,
3,14,43,99,
3,15,43,89,
3,16,43,79,
3,17,43,78,
3,18,43,78,
3,19,43,79,
3,20,43,79,
3,21,33,79,
3,22,43,78,
3,23,43,79,
3,24,43,79,
3,25,43,89,
3,26,43,79,
3,27,33,69,
3,28,43,79,
3,29,43,89,
3,30,43,79,
3,31,43,89,
3,32,43,79,
3,33,43,78,
3,34,43,77,
3,35,43,76,
3,36,43,66,
3,37,43,67,
3,38,43,66,
3,39,43,76,
3,40,33,86,
3,41,33,86,
3,42,43,87,
3,43,33,77,
3,44,33,76,
3,45,43,66,
3,46,43,76,
3,47,43,86,
3,48,43,76,
3,49,33,86,
3,50,43,76,
3,51,43,76,
3,52,33,76,
3,53,43,77,
3,54,43,78,
3,55,43,77,
3,56,33,67,
3,57,43,67,
3,58,43,77,
3,59,43,87,
3,60,43,87,
3,61,43,86,
3,62,43,96,
3,63,43,96,
3,64,43,86,
3,65,43,87,
3,66,43,87,
3,67,33,77,
3,68,43,78,
3,69,33,77,
3,70,33,76,
3,71,33,86,
3,72,33,86,
3,73,33,86,
3,74,33,96,
3,75,43,86,
3,76,43,87,
3,77,43,97,
3,78,33,87,
3,79,43,87,
3,80,43,87,
3,81,43,77,
3,82,43,78,
3,83,43,78,
3,84,43,79,
3,85,33,79,
3,86,33,69,
3,87,33,79,
3,88,43,69,
3,89,43,59,
3,90,43,69,
3,91,43,69,
3,92,43,59,
3,93,33,59,
3,94,43,69,
3,95,43,79,
3,96,43,79,
3,97,43,69,
3,98,43,69,
3,99,33,59,
3,100,43,59,
3,101,43,69,
3,102,43,59,
3,103,33,60,
3,104,33,50,
3,105,33,51,
3,106,33,51,
3,107,33,51,
3,108,43,41,
3,109,43,51,
3,110,33,61,
3,111,43,62,
3,112,43,63,
3,113,43,73,
3,114,33,73,
3,115,43,72,
3,116,43,73,
3,117,33,83,
3,118,43,93,
3,119,43,92,
3,120,43,92,
3,121,33,93,
3,122,33,83,
3,123,33,84,
3,124,43,84,
3,125,43,74,
3,126,43,74,
3,127,43,84,
3,128,43,84,
3,129,43,84,
3,130,43,83,
3,131,43,73,
3,132,43,74,
3,133,43,74,
3,134,43,74,
3,135,33,84,
3,136,43,83,
3,137,43,93,
3,138,33,83,
3,139,33,82,
3,140,43,82,
3,141,43,92,
3,142,43,93,
3,143,43,94,
3,144,43,84,
3,145,43,83,
3,146,43,84,
3,147,43,94,
3,148,43,94,
3,149,43,93,
3,150,43,92,
3,151,43,93,
3,152,43,93,
3,153,43,92,
3,154,33,91,
3,155,33,92,
3,156,43,82,
3,157,43,72,
3,158,43,71,
3,159,43,71,
3,160,33,61,
3,161,43,71,
3,162,43,61,
3,163,33,62,
3,164,33,63,
3,165,43,63,
3,166,33,73,
3,167,33,83,
3,168,43,73,
3,169,43,73,
3,170,43,72,
3,171,43,72,
3,172,33,73,
3,173,43,74,
3,174,43,74,
3,175,43,64,
3,176,43,74,
3,177,43,84,
3,178,33,94,
3,179,43,94,
3,180,43,84,
3,181,43,74,
3,182,43,84,
3,183,43,84,
3,184,43,94,
3,185,43,93,
3,186,33,92,
3,187,33,92,
3,188,43,91,
3,189,43,81,
3,190,43,81,
3,191,43,82,
3,192,33,82,
3,193,43,83,
3,194,43,83,
3,195,43,93,
3,196,43,83,
3,197,43,84,
3,198,43,94,
3,199,43,93,
