3,0,10,56,
3,1,10,66,
3,2,10,66,
3,3,9,56,
3,4,9,46,
3,5,9,46,
3,6,9,36,
3,7,9,46,
3,8,9,46,
3,9,9,56,
3,10,9,46,
3,11,9,46,
3,12,9,56,
3,13,9,56,
3,14,9,46,
3,15,9,46,
3,16,9,36,
3,17,9,26,
3,18,9,26,
3,19,9,26,
3,20,9,36,
3,21,9,26,
3,22,9,26,
3,23,9,16,
3,24,9,16,
3,25,9,15,
3,26,9,15,
3,27,9,5,
3,28,9,15,
3,29,9,15,
3,30,9,14,
3,31,9,24,
3,32,19,24,
3,33,9,34,
3,34,9,33,
3,35,9,33,
3,36,9,43,
3,37,9,42,
3,38,9,43,
3,39,9,44,
3,40,19,43,
3,41,9,44,
3,42,9,34,
3,43,9,24,
3,44,9,24,
3,45,9,14,
3,46,9,14,
3,47,9,24,
3,48,9,24,
3,49,9,14,
3,50,9,24,
3,51,9,14,
3,52,9,15,
3,53,9,15,
3,54,9,5,
3,55,9,15,
3,56,9,14,
3,57,9,4,
3,58,9,4,
3,59,9,14,
3,60,9,24,
3,61,9,14,
3,62,9,4,
3,63,9,14,
3,64,9,15,
3,65,9,15,
3,66,9,15,
3,67,9,14,
3,68,9,15,
3,69,9,14,
3,70,9,4,
3,71,9,4,
3,72,9,5,
3,73,9,4,
3,74,9,3,
3,75,9,2,
3,76,9,3,
3,77,9,3,
3,78,9,2,
3,79,9,3,
3,80,9,2,
3,81,9,1,
3,82,9,1,
3,83,9,1,
3,84,9,1,
3,85,9,11,
3,86,9,1,
3,87,9,2,
3,88,9,3,
3,89,9,3,
3,90,9,4,
3,91,9,4,
3,92,9,4,
3,93,9,3,
3,94,9,2,
3,95,9,1,
3,96,9,2,
3,97,9,1,
3,98,9,11,
3,99,9,11,
3,100,9,11,
3,101,9,1,
3,102,9,1,
3,103,9,2,
3,104,9,3,
3,105,9,3,
3,106,9,2,
3,107,9,2,
3,108,9,2,
3,109,9,2,
3,110,9,3,
3,111,9,2,
3,112,9,1,
3,113,9,11,
3,114,9,10,
3,115,9,11,
3,116,9,11,
3,117,9,21,
3,118,9,20,
3,119,9,30,
3,120,9,31,
3,121,9,32,
3,122,9,42,
3,123,9,41,
3,124,9,42,
3,125,9,42,
3,126,9,41,
3,127,9,31,
3,128,9,32,
3,129,9,32,
3,130,9,32,
3,131,9,31,
3,132,9,32,
3,133,9,32,
3,134,9,33,
3,135,9,32,
3,136,9,42,
3,137,9,42,
3,138,9,42,
3,139,9,42,
3,140,9,43,
3,141,9,44,
3,142,9,43,
3,143,9,42,
3,144,9,41,
3,145,9,51,
3,146,19,51,
3,147,9,61,
3,148,9,51,
3,149,9,50,
3,150,9,40,
3,151,9,50,
3,152,9,60,
3,153,9,59,
3,154,9,60,
3,155,9,60,
3,156,9,50,
3,157,19,50,
3,158,19,40,
3,159,9,40,
3,160,9,50,
3,161,9,50,
3,162,9,50,
3,163,9,40,
3,164,19,40,
3,165,19,30,
3,166,9,40,
3,167,9,50,
3,168,9,51,
3,169,9,41,
3,170,9,31,
3,171,9,30,
3,172,9,40,
3,173,9,41,
3,174,9,42,
3,175,9,32,
3,176,9,42,
3,177,9,43,
3,178,9,33,
3,179,9,43,
3,180,9,43,
3,181,9,42,
3,182,9,42,
3,183,9,41,
3,184,9,42,
3,185,9,41,
3,186,9,51,
3,187,9,41,
3,188,9,42,
3,189,9,41,
3,190,9,31,
3,191,9,30,
3,192,19,40,
3,193,19,30,
3,194,19,40,
3,195,9,50,
3,196,9,40,
3,197,9,40,
3,198,9,40,
3,199,9,50,
