3,0,40,14,
3,1,40,14,
3,2,40,24,
3,3,40,24,
3,4,40,24,
3,5,40,14,
3,6,40,15,
3,7,40,14,
3,8,40,15,
3,9,40,16,
3,10,40,15,
3,11,30,14,
3,12,10,14,
3,13,10,4,
3,14,20,4,
3,15,20,5,
3,16,10,15,
3,17,10,16,
3,18,9,16,
3,19,9,16,
3,20,10,26,
3,21,10,16,
3,22,11,16,
3,23,9,16,
3,24,9,15,
3,25,10,15,
3,26,10,16,
3,27,10,26,
3,28,10,16,
3,29,20,16,
3,30,11,26,
3,31,10,26,
3,32,11,26,
3,33,11,26,
3,34,10,16,
3,35,20,26,
3,36,20,36,
3,37,10,36,
3,38,10,26,
3,39,10,36,
3,40,9,37,
3,41,9,47,
3,42,10,37,
3,43,10,37,
3,44,10,36,
3,45,10,46,
3,46,10,47,
3,47,20,48,
3,48,10,38,
3,49,10,28,
3,50,10,28,
3,51,10,18,
3,52,10,8,
3,53,20,8,
3,54,20,18,
3,55,11,8,
3,56,20,18,
3,57,9,8,
3,58,9,8,
3,59,19,9,
3,60,9,19,
3,61,9,20,
3,62,19,20,
3,63,19,20,
3,64,10,19,
3,65,10,9,
3,66,10,8,
3,67,10,18,
3,68,20,19,
3,69,20,19,
3,70,11,29,
3,71,11,19,
3,72,9,18,
3,73,9,28,
3,74,9,38,
3,75,19,37,
3,76,10,38,
3,77,10,38,
3,78,20,37,
3,79,9,37,
3,80,10,47,
3,81,11,47,
3,82,20,46,
3,83,10,46,
3,84,10,46,
3,85,10,56,
3,86,20,56,
3,87,9,66,
3,88,9,76,
3,89,19,66,
3,90,9,66,
3,91,9,67,
3,92,9,77,
3,93,19,67,
3,94,19,66,
3,95,19,56,
3,96,19,46,
3,97,10,47,
3,98,10,48,
3,99,10,38,
3,100,10,28,
3,101,10,18,
3,102,20,19,
3,103,9,20,
3,104,8,20,
3,105,8,21,
3,106,8,11,
3,107,8,21,
3,108,8,11,
3,109,8,11,
3,110,18,10,
3,111,19,11,
3,112,19,1,
3,113,9,2,
3,114,9,3,
3,115,9,2,
3,116,19,3,
3,117,9,4,
3,118,9,5,
3,119,9,15,
3,120,9,15,
3,121,19,16,
3,122,10,26,
3,123,10,16,
3,124,10,16,
3,125,10,16,
3,126,10,15,
3,127,10,14,
3,128,10,4,
3,129,20,3,
3,130,20,2,
3,131,10,1,
3,132,9,11,
3,133,9,10,
3,134,19,10,
3,135,19,11,
3,136,19,1,
3,137,9,1,
3,138,9,2,
3,139,9,3,
3,140,9,2,
3,141,9,1,
3,142,9,2,
3,143,19,3,
3,144,8,3,
3,145,8,2,
3,146,8,3,
3,147,18,3,
3,148,18,3,
3,149,18,2,
3,150,18,2,
3,151,8,3,
3,152,9,2,
3,153,9,3,
3,154,9,4,
3,155,9,4,
3,156,9,14,
3,157,9,4,
3,158,9,5,
3,159,9,15,
3,160,9,5,
3,161,9,15,
3,162,9,14,
3,163,9,15,
3,164,9,16,
3,165,9,26,
3,166,19,16,
3,167,9,15,
3,168,19,14,
3,169,9,24,
3,170,19,14,
3,171,9,4,
3,172,9,3,
3,173,9,2,
3,174,9,2,
3,175,9,3,
3,176,9,3,
3,177,9,2,
3,178,9,3,
3,179,19,4,
3,180,9,3,
3,181,9,4,
3,182,9,5,
3,183,9,15,
3,184,9,5,
3,185,9,4,
3,186,9,4,
3,187,9,14,
3,188,9,15,
3,189,9,15,
3,190,9,16,
3,191,9,16,
3,192,9,26,
3,193,9,16,
3,194,9,15,
3,195,9,14,
3,196,9,4,
3,197,9,4,
3,198,9,14,
3,199,9,14,
