3,0,24,63,
3,1,33,62,
3,2,43,72,
3,3,43,71,
3,4,43,81,
3,5,43,81,
3,6,33,81,
3,7,33,91,
3,8,43,92,
3,9,43,92,
3,10,43,92,
3,11,43,91,
3,12,43,91,
3,13,43,92,
3,14,43,93,
3,15,43,83,
3,16,43,93,
3,17,43,83,
3,18,33,93,
3,19,43,93,
3,20,43,94,
3,21,33,94,
3,22,43,84,
3,23,33,94,
3,24,43,84,
3,25,43,74,
3,26,33,74,
3,27,43,64,
3,28,33,54,
3,29,33,64,
3,30,33,64,
3,31,43,63,
3,32,43,63,
3,33,43,62,
3,34,43,61,
3,35,43,62,
3,36,33,61,
3,37,33,60,
3,38,44,60,
3,39,44,61,
3,40,43,60,
3,41,44,50,
3,42,42,40,
3,43,43,40,
3,44,43,41,
3,45,43,42,
3,46,43,42,
3,47,43,42,
3,48,43,32,
3,49,43,33,
3,50,43,34,
3,51,43,44,
3,52,43,54,
3,53,33,44,
3,54,33,44,
3,55,43,43,
