3,0,36,79,
3,1,36,89,
3,2,26,79,
3,3,47,79,
3,4,46,78,
3,5,46,79,
3,6,36,89,
3,7,36,89,
3,8,36,99,
3,9,26,89,
3,10,47,99,
3,11,46,98,
3,12,46,98,
3,13,46,99,
3,14,46,99,
3,15,46,99,
3,16,46,89,
3,17,46,79,
3,18,46,69,
3,19,46,79,
3,20,46,69,
3,21,46,69,
3,22,46,79,
3,23,46,89,
3,24,46,99,
3,25,46,99,
3,26,46,98,
3,27,36,97,
3,28,36,96,
3,29,36,86,
3,30,37,76,
3,31,56,76,
3,32,56,66,
3,33,46,76,
3,34,36,66,
3,35,37,76,
3,36,37,77,
3,37,46,77,
3,38,56,87,
3,39,66,97,
3,40,66,98,
3,41,66,99,
3,42,66,89,
3,43,76,79,
3,44,77,79,
3,45,77,79,
3,46,77,79,
3,47,77,78,
