3,0,43,15,
3,1,43,5,
3,2,43,5,
3,3,43,15,
3,4,43,5,
3,5,43,5,
3,6,43,4,
3,7,43,4,
3,8,33,3,
3,9,43,2,
3,10,33,3,
3,11,43,2,
3,12,43,2,
3,13,43,1,
3,14,43,2,
3,15,43,1,
3,16,43,1,
3,17,43,11,
3,18,43,1,
3,19,33,11,
3,20,43,1,
3,21,43,2,
3,22,43,2,
3,23,43,3,
3,24,33,4,
3,25,43,3,
3,26,43,3,
3,27,43,4,
3,28,33,5,
3,29,43,15,
3,30,43,14,
3,31,43,15,
3,32,43,16,
3,33,43,26,
3,34,43,36,
3,35,33,46,
3,36,43,46,
3,37,43,47,
3,38,43,37,
3,39,33,47,
3,40,43,37,
3,41,43,47,
3,42,43,46,
3,43,33,46,
3,44,43,46,
3,45,43,56,
3,46,43,66,
3,47,43,67,
3,48,43,77,
3,49,43,77,
3,50,43,67,
3,51,43,77,
3,52,43,87,
3,53,33,77,
3,54,43,67,
3,55,43,66,
3,56,43,67,
3,57,43,66,
3,58,43,56,
3,59,43,66,
3,60,43,56,
3,61,43,46,
3,62,43,36,
3,63,33,37,
3,64,33,38,
3,65,43,37,
3,66,33,38,
3,67,33,37,
3,68,43,38,
3,69,43,38,
3,70,43,48,
3,71,43,38,
3,72,43,38,
3,73,43,28,
3,74,43,38,
3,75,43,38,
3,76,43,28,
3,77,43,29,
3,78,43,19,
3,79,33,20,
3,80,43,21,
3,81,43,11,
3,82,43,21,
3,83,43,31,
3,84,43,21,
3,85,43,31,
3,86,43,30,
3,87,43,30,
3,88,43,40,
3,89,43,30,
3,90,43,40,
3,91,33,30,
3,92,33,30,
3,93,43,29,
3,94,43,29,
3,95,43,28,
3,96,43,29,
3,97,43,19,
3,98,43,18,
3,99,43,19,
3,100,33,29,
3,101,43,29,
3,102,33,30,
3,103,33,30,
3,104,33,20,
3,105,33,20,
3,106,43,21,
3,107,43,20,
3,108,43,30,
3,109,43,29,
3,110,33,29,
3,111,33,19,
3,112,33,9,
3,113,43,8,
3,114,43,9,
3,115,43,9,
3,116,43,19,
3,117,43,18,
3,118,43,19,
3,119,43,9,
3,120,43,19,
3,121,43,29,
3,122,43,30,
3,123,43,20,
3,124,43,21,
3,125,43,11,
3,126,33,1,
3,127,43,1,
3,128,33,2,
3,129,43,2,
3,130,33,3,
3,131,33,4,
3,132,43,5,
3,133,33,15,
3,134,43,14,
3,135,43,4,
3,136,43,4,
3,137,33,5,
3,138,33,5,
3,139,43,4,
3,140,43,5,
3,141,43,15,
3,142,43,15,
3,143,43,15,
3,144,43,5,
3,145,43,15,
3,146,33,14,
3,147,43,14,
3,148,43,15,
3,149,33,5,
3,150,33,5,
3,151,43,15,
3,152,33,15,
3,153,33,16,
3,154,43,16,
3,155,43,15,
3,156,33,14,
3,157,33,14,
3,158,33,24,
3,159,43,34,
3,160,43,44,
3,161,43,34,
3,162,43,33,
3,163,43,32,
3,164,43,31,
3,165,43,41,
3,166,43,40,
3,167,43,40,
3,168,33,50,
3,169,43,50,
3,170,43,60,
3,171,43,61,
3,172,33,71,
3,173,43,61,
3,174,33,61,
3,175,43,60,
3,176,43,61,
3,177,43,61,
3,178,43,51,
3,179,43,51,
3,180,33,51,
3,181,43,41,
3,182,43,51,
3,183,43,61,
3,184,33,71,
3,185,43,72,
3,186,43,73,
3,187,43,63,
3,188,43,64,
3,189,43,74,
3,190,43,74,
3,191,43,84,
3,192,43,83,
3,193,43,82,
3,194,43,92,
3,195,43,82,
3,196,43,72,
3,197,43,71,
3,198,43,81,
3,199,43,71,
