3,0,41,99,
3,1,34,99,
3,2,42,99,
3,3,42,99,
3,4,42,89,
3,5,42,79,
3,6,44,89,
3,7,43,89,
3,8,33,99,
3,9,33,99,
3,10,33,98,
3,11,33,97,
3,12,33,87,
3,13,33,77,
3,14,43,77,
3,15,44,87,
3,16,42,97,
3,17,33,96,
3,18,33,96,
3,19,33,86,
3,20,33,86,
3,21,33,87,
3,22,44,97,
3,23,43,98,
3,24,43,97,
3,25,43,97,
3,26,44,98,
3,27,33,98,
3,28,43,98,
3,29,44,99,
3,30,44,98,
3,31,44,97,
3,32,44,96,
3,33,44,86,
3,34,44,86,
3,35,43,86,
3,36,43,86,
3,37,42,76,
3,38,42,86,
3,39,43,76,
3,40,33,86,
3,41,44,87,
3,42,42,87,
3,43,33,97,
3,44,42,98,
3,45,42,98,
3,46,43,99,
3,47,43,89,
3,48,44,79,
3,49,44,78,
3,50,42,78,
3,51,33,79,
3,52,33,78,
3,53,33,77,
3,54,44,77,
3,55,42,77,
3,56,33,77,
3,57,42,78,
3,58,43,78,
3,59,42,78,
3,60,42,78,
3,61,43,77,
3,62,43,76,
3,63,43,77,
3,64,44,67,
3,65,33,66,
3,66,33,56,
3,67,43,56,
3,68,43,66,
3,69,43,67,
3,70,44,77,
3,71,44,67,
3,72,42,67,
3,73,44,77,
3,74,44,76,
3,75,44,76,
3,76,44,77,
3,77,33,67,
3,78,44,66,
3,79,43,67,
3,80,43,66,
3,81,43,66,
3,82,43,66,
3,83,44,76,
3,84,43,86,
3,85,43,86,
3,86,42,76,
3,87,42,77,
3,88,42,87,
3,89,33,86,
3,90,33,86,
3,91,42,76,
3,92,42,66,
3,93,42,67,
3,94,42,67,
3,95,33,77,
3,96,42,78,
3,97,33,78,
3,98,42,79,
3,99,42,78,
3,100,33,78,
3,101,43,77,
3,102,43,87,
3,103,44,77,
3,104,33,87,
3,105,44,87,
3,106,44,77,
3,107,42,77,
3,108,42,87,
3,109,42,86,
3,110,44,96,
3,111,44,86,
3,112,44,86,
3,113,44,87,
3,114,42,86,
3,115,43,96,
3,116,43,97,
3,117,44,98,
3,118,43,98,
3,119,44,98,
3,120,43,97,
3,121,42,96,
3,122,33,86,
3,123,33,86,
3,124,33,87,
3,125,43,86,
3,126,43,86,
3,127,43,76,
3,128,43,77,
3,129,43,87,
3,130,43,77,
3,131,43,67,
3,132,44,77,
3,133,43,78,
3,134,42,79,
3,135,42,69,
3,136,43,59,
3,137,44,59,
3,138,43,59,
3,139,43,69,
3,140,42,69,
3,141,42,79,
3,142,42,78,
3,143,43,77,
3,144,42,67,
3,145,42,67,
3,146,42,77,
3,147,42,78,
3,148,43,79,
3,149,33,69,
3,150,44,59,
3,151,43,69,
3,152,33,69,
3,153,42,69,
3,154,44,79,
3,155,44,79,
3,156,44,78,
3,157,43,79,
3,158,43,78,
3,159,43,78,
3,160,33,79,
3,161,44,89,
3,162,44,99,
3,163,44,98,
3,164,44,99,
3,165,44,98,
3,166,33,97,
3,167,42,97,
3,168,33,96,
3,169,44,97,
3,170,44,96,
3,171,44,86,
3,172,43,76,
3,173,43,86,
3,174,43,96,
3,175,43,86,
3,176,44,76,
3,177,43,77,
3,178,42,87,
3,179,44,87,
3,180,43,97,
3,181,44,98,
3,182,42,99,
3,183,42,98,
3,184,33,97,
3,185,42,87,
3,186,43,97,
3,187,44,97,
3,188,44,87,
3,189,43,77,
3,190,42,78,
3,191,42,77,
3,192,33,67,
3,193,33,77,
3,194,33,67,
3,195,42,66,
3,196,33,66,
3,197,42,66,
3,198,42,66,
3,199,33,67,
