3,0,40,31,
3,1,30,31,
3,2,20,21,
3,3,10,11,
3,4,10,21,
3,5,10,11,
3,6,10,21,
3,7,10,20,
3,8,10,19,
3,9,10,29,
3,10,10,19,
3,11,10,19,
3,12,10,29,
3,13,10,28,
3,14,10,29,
3,15,10,28,
3,16,10,28,
3,17,10,38,
3,18,10,28,
3,19,10,28,
3,20,10,28,
3,21,10,29,
3,22,10,30,
3,23,10,29,
3,24,10,19,
3,25,10,18,
3,26,10,28,
3,27,10,38,
3,28,10,48,
3,29,20,48,
3,30,10,48,
3,31,20,38,
3,32,10,28,
3,33,10,29,
3,34,10,30,
3,35,20,29,
3,36,10,30,
3,37,10,30,
3,38,10,31,
3,39,10,31,
3,40,20,21,
3,41,20,31,
3,42,20,21,
3,43,20,20,
