3,0,33,10,
3,1,44,11,
3,2,43,10,
3,3,43,11,
3,4,44,10,
3,5,33,10,
3,6,33,20,
3,7,33,20,
3,8,43,20,
3,9,33,10,
3,10,33,11,
3,11,33,21,
3,12,43,21,
3,13,42,20,
3,14,42,10,
3,15,42,20,
3,16,42,21,
3,17,43,20,
3,18,43,20,
3,19,33,19,
3,20,33,18,
3,21,33,8,
3,22,33,9,
3,23,43,9,
3,24,33,8,
3,25,33,9,
3,26,33,10,
3,27,43,9,
3,28,43,10,
3,29,43,20,
3,30,43,30,
3,31,43,40,
3,32,43,50,
3,33,43,50,
3,34,43,40,
3,35,43,40,
3,36,43,30,
3,37,33,31,
3,38,33,31,
3,39,33,41,
3,40,43,41,
3,41,43,40,
3,42,43,50,
3,43,33,60,
3,44,43,59,
3,45,43,59,
3,46,33,60,
3,47,43,59,
3,48,33,60,
3,49,43,50,
3,50,43,60,
3,51,43,59,
3,52,43,59,
3,53,43,59,
3,54,43,69,
3,55,43,69,
3,56,33,69,
3,57,43,59,
3,58,33,60,
3,59,33,60,
3,60,43,50,
3,61,43,40,
3,62,33,50,
3,63,33,50,
3,64,33,51,
3,65,43,50,
3,66,43,50,
3,67,43,40,
3,68,43,30,
3,69,43,30,
3,70,43,29,
3,71,33,30,
3,72,33,30,
3,73,43,30,
3,74,43,20,
3,75,43,20,
3,76,43,10,
3,77,43,9,
3,78,43,19,
3,79,33,29,
3,80,43,29,
3,81,43,29,
3,82,33,30,
3,83,33,31,
3,84,33,41,
3,85,43,42,
3,86,43,41,
3,87,43,51,
3,88,43,61,
3,89,43,60,
3,90,43,61,
3,91,33,61,
3,92,43,61,
3,93,43,60,
3,94,33,60,
3,95,43,59,
3,96,43,69,
3,97,43,59,
3,98,43,59,
3,99,33,60,
3,100,43,61,
3,101,33,61,
3,102,43,71,
3,103,33,71,
3,104,33,61,
3,105,43,61,
3,106,33,71,
3,107,43,72,
3,108,43,82,
3,109,43,72,
3,110,33,73,
3,111,43,72,
3,112,43,82,
3,113,43,81,
3,114,43,91,
3,115,43,81,
3,116,43,91,
3,117,43,91,
3,118,33,81,
3,119,33,81,
3,120,33,82,
3,121,33,83,
3,122,43,84,
3,123,33,84,
3,124,33,94,
3,125,43,94,
3,126,43,94,
3,127,43,84,
3,128,43,94,
3,129,43,94,
3,130,43,93,
3,131,43,93,
3,132,43,83,
3,133,33,93,
3,134,43,92,
3,135,43,91,
3,136,33,81,
3,137,33,91,
3,138,33,91,
3,139,33,91,
3,140,43,92,
3,141,43,92,
3,142,43,92,
3,143,43,82,
3,144,43,83,
3,145,33,84,
3,146,33,84,
3,147,43,94,
3,148,43,84,
3,149,33,74,
3,150,33,73,
3,151,33,83,
3,152,43,82,
3,153,43,92,
3,154,43,82,
3,155,43,92,
3,156,43,92,
3,157,43,93,
3,158,33,83,
3,159,43,73,
3,160,43,73,
3,161,33,63,
3,162,43,63,
3,163,43,63,
3,164,43,63,
3,165,43,73,
3,166,43,63,
3,167,43,62,
3,168,43,72,
3,169,43,72,
3,170,43,73,
3,171,43,63,
3,172,43,73,
3,173,43,63,
3,174,43,62,
3,175,43,63,
3,176,33,73,
3,177,33,74,
3,178,43,84,
3,179,43,74,
3,180,43,74,
3,181,43,64,
3,182,43,74,
3,183,43,74,
3,184,43,74,
3,185,43,64,
3,186,43,63,
3,187,33,62,
3,188,33,61,
3,189,43,62,
3,190,43,72,
3,191,43,71,
3,192,43,81,
3,193,43,91,
3,194,43,92,
3,195,43,91,
3,196,43,81,
3,197,43,91,
3,198,43,91,
3,199,33,81,
